popularity,budget,revenue,original_title,runtime,vote_average,genre
1.283709,35000000.0,156563139.0,Under Siege,103.0,5.9,Action
1.199355,40000000.0,243240178.0,A Few Good Men,138.0,6.9,Drama
1.16983,20000000.0,121697323.0,Wayne's World,94.0,6.5,Comedy
1.070577,49000000.0,352927224.0,Basic Instinct,127.0,6.4,Thriller
0.980566,12500000.0,10725228.0,Glengarry Glen Ross,100.0,7.2,Crime
0.964004,40000000.0,58662452.0,Honey I Blew Up the Kid,89.0,4.8,Adventure
0.851712,1000000.0,2019469.0,Bad Lieutenant,96.0,6.3,Crime
0.841579999999999,14000000.0,159157447.0,Unforgiven,131.0,7.5,Western
0.834109,31000000.0,231605150.0,Sister Act,100.0,6.2,Music
0.782091,47000000.0,7191399.0,1492: Conquest of Paradise,154.0,6.1,Action
0.776089,8000000.0,17092453.0,Pet Sematary II,100.0,5.0,Horror
0.775666,31000000.0,134095253.0,Scent of a Woman,157.0,7.1,Drama
0.767389,15000000.0,44065653.0,Passenger 57,84.0,5.4,Action
0.766646,3000000.0,242623.0,Braindead,104.0,7.4,Horror
0.751681,8000000.0,6739141.0,Fortress,95.0,5.4,Action
0.740663,25000000.0,411006740.0,The Bodyguard,129.0,6.1,Thriller
0.685325,45000000.0,178051587.0,Patriot Games,117.0,6.0,Drama
0.682353,10000000.0,50752337.0,The Mighty Ducks,101.0,6.5,Comedy
0.67938,10000000.0,4160851.0,Twin Peaks: Fire Walk with Me,125.0,6.8,Drama
0.675696,8000000.0,21706101.0,The Player,124.0,6.4,Comedy
0.651726,5000000.0,12534961.0,Hellraiser III: Hell on Earth,93.0,5.1,Horror
0.648937,34000000.0,48169908.0,Malcolm X,202.0,7.0,Drama
0.566939,40000000.0,75505856.0,The Last of the Mohicans,112.0,6.8,Action
0.548647999999999,220000.0,2040920.0,El Mariachi,81.0,6.5,Action
0.539261,11700000.0,88036683.0,The Hand that Rocks the Cradle,110.0,6.4,Drama
0.529727,5000000.0,1862805.0,Bitter Moon,139.0,6.9,Thriller
0.499566,27000000.0,14683921.0,City of Joy,132.0,6.4,Drama
0.467233,40000000.0,107458785.0,A League of Their Own,128.0,6.6,Comedy
0.440854,11000000.0,64088552.0,My Cousin Vinny,120.0,7.0,Comedy
0.420957,3705538.0,62548947.0,The Crying Game,112.0,6.7,Romance
0.410039,40000000.0,70100000.0,Boomerang,117.0,5.5,Drama
0.382463,10000000.0,32101000.0,The Lawnmower Man,108.0,5.2,Horror
0.397495,6000000.0,25792310.0,Candyman,99.0,6.0,Drama
0.367997,23000000.0,57138719.0,Unlawful Entry,117.0,5.6,Crime
0.437072999999999,24000000.0,22518097.0,Captain Ron,100.0,5.8,Action
0.354374,40000000.0,14358033.0,Memoirs of an Invisible Man,99.0,5.3,Action
0.346362,10000000.0,14356479.0,Rapid Fire,95.0,6.2,Action
0.309976,60000000.0,137783840.0,Far and Away,140.0,6.2,Adventure
0.303912,35000000.0,4651977.0,Radio Flyer,114.0,6.3,Drama
0.296309,5000000.0,20146880.0,Juice,96.0,7.1,Action
0.294331,10000000.0,8359717.0,Seong lung wui,89.0,6.3,Action
0.278857,16000000.0,48017402.0,Single White Female,107.0,6.0,Thriller
0.220131,20000000.0,11390479.0,Jennifer Eight,124.0,5.6,Crime
0.089502,17000000.0,4836637.0,Diggstown,98.0,6.3,Action
0.47175,12000000.0,37170057.0,Raising Cain,91.0,5.5,Drama
0.063684,3000000.0,33946224.0,Strictly Ballroom,94.0,6.3,Comedy
4.5783,18000000.0,389925971.0,Raiders of the Lost Ark,115.0,7.5,Adventure
1.94717,2800000.0,26279000.0,Private Lessons,87.0,6.1,Romance
1.771093,28000000.0,195312802.0,For Your Eyes Only,127.0,6.0,Adventure
1.278646,12000000.0,29800000.0,The Fox and the Hound,82.0,6.9,Adventure
1.248748,2000000.0,24600832.0,Mad Max 2,95.0,7.1,Adventure
1.114068,11000000.0,31672907.0,History of the World: Part I,92.0,6.3,Comedy
1.055415,10000000.0,31973249.0,An American Werewolf in London,97.0,7.0,Horror
1.021218,350000.0,29400000.0,The Evil Dead,85.0,7.2,Horror
1.003963,6000000.0,50000000.0,Escape from New York,99.0,6.5,Science Fiction
0.6599,5500000.0,58972904.0,Chariots of Fire,123.0,6.6,Drama
0.61576,1250000.0,21722776.0,Friday the 13th Part 2,87.0,6.2,Horror
0.564939,2500000.0,25533818.0,Halloween II,92.0,6.4,Horror
0.514548999999999,7000000.0,95461682.0,Arthur,97.0,6.4,Comedy
0.510003,1750000.0,100000.0,Road Games,101.0,5.8,Thriller
0.473893,4000000.0,125728258.0,Porky's,94.0,6.0,Comedy
0.469885,32000000.0,40382659.0,Reds,195.0,6.5,Drama
0.439555,18000000.0,72179579.0,The Cannonball Run,95.0,6.3,Comedy
0.426376,12000000.0,40716963.0,Absence of Malice,116.0,6.8,Drama
0.41618,5000000.0,42365581.0,Time Bandits,116.0,6.1,Family
0.390801,4100000.0,14225876.0,Scanners,103.0,6.2,Horror
0.435412,10000000.0,85300000.0,Stripes,106.0,6.5,Action
0.336233,16000000.0,17374595.0,Outland,112.0,5.7,Science Fiction
0.312053,3000000.0,216166.0,Dead & Buried,94.0,5.9,Horror
0.308408,18000000.0,12000000.0,Blow Out,108.0,7.4,Drama
0.29368,18000000.0,6000000.0,Dragonslayer,108.0,6.7,Fantasy
0.265411,1000000.0,17985893.0,The Howling,91.0,6.3,Drama
0.251658,5000000.0,19905359.0,Nighthawks,99.0,6.6,Action
0.237765,14000000.0,35856053.0,Taps,126.0,6.3,Drama
0.20326,15000000.0,41092328.0,Clash of the Titans,118.0,6.7,Adventure
0.049718,8500000.0,29916207.0,Neighbors,94.0,4.4,Comedy
4.480733,75000000.0,816969268.0,Independence Day,145.0,6.6,Action
3.293387,80000000.0,457696359.0,Mission: Impossible,110.0,6.5,Adventure
2.94792,4000000.0,16491080.0,Trainspotting,93.0,7.6,Drama
2.775756,7000000.0,60611975.0,Fargo,98.0,7.6,Crime
2.055908,75000000.0,335062621.0,The Rock,136.0,6.8,Action
2.036325,70000000.0,101371017.0,Mars Attacks!,106.0,5.9,Comedy
1.920156,14500000.0,147298761.0,Romeo + Juliet,120.0,6.6,Drama
1.894423,100000000.0,100138851.0,The Hunchback of Notre Dame,91.0,6.6,Family
1.617244,80000000.0,230000000.0,Space Jam,88.0,6.3,Animation
1.585785,100000000.0,242295562.0,Eraser,115.0,5.5,Action
1.419885,54000000.0,320689294.0,101 Dalmatians,103.0,5.5,Comedy
1.392981,32000000.0,152036382.0,Phenomenon,123.0,6.0,Drama
1.353504,19000000.0,25836616.0,From Dusk Till Dawn,108.0,6.9,Horror
1.325627,40000000.0,152266007.0,A Time to Kill,149.0,7.0,Crime
1.323991,46000000.0,150000000.0,Star Trek: First Contact,111.0,6.8,Science Fiction
1.303236,12000000.0,41205099.0,Happy Gilmore,92.0,6.4,Comedy
1.294658,60000000.0,129832389.0,Jingle All the Way,89.0,5.5,Comedy
1.286189,14000000.0,173046663.0,Scream,111.0,6.9,Crime
1.255866,65000000.0,89456761.0,The Long Kiss Goodnight,120.0,6.4,Action
1.117552,50000000.0,273552592.0,Jerry Maguire,139.0,6.5,Comedy
1.108452,36000000.0,33459416.0,Matilda,98.0,6.8,Comedy
1.108366,57000000.0,115267375.0,DragonHeart,103.0,6.1,Fantasy
1.10451,54000000.0,128769345.0,The Nutty Professor,95.0,5.4,Fantasy
1.056168,80000000.0,159212469.0,Daylight,115.0,5.6,Action
1.049888,30000000.0,57400547.0,The Quest,95.0,5.1,Action
1.04502,50000000.0,60209334.0,Chain Reaction,107.0,5.3,Adventure
1.044304,27000000.0,231976425.0,The English Patient,162.0,6.9,Drama
1.000489,55000000.0,121969216.0,Executive Decision,133.0,5.5,Action
0.975473,92000000.0,494471524.0,Twister,113.0,5.9,Action
0.962736,80000000.0,309492681.0,Ransom,117.0,6.2,Action
0.938162,47000000.0,102825796.0,The Cable Guy,96.0,5.4,Comedy
0.928256,44000000.0,165615285.0,Sleepers,147.0,7.2,Crime
0.923851,30000000.0,29359216.0,The Frighteners,110.0,6.5,Horror
0.902697,50000000.0,150270147.0,Broken Arrow,108.0,5.5,Action
0.891371999999999,50000000.0,42277365.0,Escape from L.A.,97.0,5.4,Action
0.870461,36000000.0,20300385.0,The People vs. Larry Flynt,129.0,6.5,Drama
0.862046999999999,25000000.0,14048372.0,The Arrival,115.0,5.7,Action
0.833267,4500000.0,7011317.0,Bound,108.0,6.5,Romance
0.802896,200000.0,4505922.0,Swingers,94.0,6.9,Comedy
0.794822,50000000.0,113309743.0,Striptease,115.0,4.4,Drama
0.79243,55000000.0,18626419.0,The Fan,116.0,5.6,Drama
0.779012,45000000.0,58620973.0,Jack,113.0,5.8,Comedy
0.759509,30000000.0,102616183.0,Primal Fear,129.0,7.3,Crime
0.745574,46000000.0,100860818.0,Courage Under Fire,117.0,6.1,Drama
0.693264,9000000.0,41590886.0,Set  It Off,118.0,7.0,Drama
0.690292,15000000.0,24769466.0,The Craft,101.0,6.2,Fantasy
0.670801,4000000.0,16675000.0,Hellraiser: Bloodline,86.0,4.8,Horror
0.642274,27000000.0,25023434.0,Kingpin,113.0,6.4,Comedy
0.635964,40000000.0,48093211.0,The Preacher's Wife,124.0,5.5,Fantasy
0.618796,25000000.0,22611954.0,Bulletproof,84.0,5.2,Action
0.578849,15000000.0,5.0,Bordello of Blood,87.0,4.9,Horror
0.576743999999999,55000000.0,141047179.0,Evita,134.0,5.9,History
0.566517,7000000.0,14702438.0,Flirting with Disaster,92.0,6.2,Comedy
0.548582,2962051.0,3011195.0,Basquiat,108.0,6.7,Drama
0.537577,67000000.0,47267001.0,Last Man Standing,101.0,6.0,Action
0.537381,25000000.0,51702483.0,Maximum Risk,100.0,5.1,Action
0.529152,25000000.0,17193231.0,Fled,98.0,5.3,Action
0.519242,3500000.0,9482579.0,She's the One,96.0,5.7,Comedy
0.491539,13000000.0,17917287.0,The Crow: City of Angels,84.0,5.7,Action
0.481121,7000000.0,560069.0,Bottle Rocket,91.0,6.7,Comedy
0.478051,38000000.0,28921264.0,James and the Giant Peach,79.0,6.1,Adventure
0.477489,6000000.0,22231658.0,Emma,121.0,6.5,Comedy
0.471398,45000000.0,53854588.0,Tin Cup,135.0,5.6,Comedy
0.468045,26000000.0,116400000.0,The First Wives Club,103.0,6.4,Comedy
0.459939,3000000.0,4109095.0,Kama Sutra - A Tale of Love,117.0,6.1,Drama
0.455716,1000000.0,24475416.0,Sling Blade,135.0,6.9,Drama
0.453398,4500000.0,13417292.0,Secrets & Lies,142.0,6.7,Drama
0.442104,47000000.0,12379402.0,Mary Reilly,104.0,5.4,Drama
0.435293,50000000.0,75000000.0,The Ghost and the Darkness,109.0,6.3,Adventure
0.401898,7000000.0,405000.0,Jude,123.0,6.7,Drama
0.397139,5000000.0,13269963.0,Lone Star,135.0,6.6,Drama
0.340804,25530000.0,20080020.0,Flipper,95.0,5.5,Adventure
0.366286,50000000.0,22540359.0,The Chamber,113.0,6.0,Drama
0.36509,38000000.0,10300000.0,White Squall,129.0,6.2,Action
0.347219,45000000.0,17300889.0,The Phantom,100.0,4.9,Adventure
0.331074,38000000.0,17380126.0,Extreme Measures,118.0,5.3,Drama
0.317794,28000000.0,16900000.0,Michael Collins,132.0,6.1,Drama
0.392776,3000000.0,222559.0,Hard Eight,96.0,6.6,Drama
0.273628,5000000.0,42000000.0,Doctor Who,89.0,5.6,TV Movie
0.243962,3000000.0,2503829.0,Ridicule,102.0,6.6,Comedy
0.240968,40000000.0,49627779.0,The Island of Dr. Moreau,96.0,4.6,Fantasy
0.221598,15000000.0,76382.0,Silent Trigger,93.0,4.6,Drama
0.211566,3000000.0,153155.0,Citizen Ruth,104.0,7.0,Drama
0.111375,13000000.0,4619014.0,Joe's Apartment,78.0,4.8,Fantasy
0.099873,7000000.0,1100000.0,Bad Moon,80.0,6.0,Horror
0.094017,25000000.0,10070000.0,Mrs. Winterbourne,105.0,5.2,Comedy
4.271452,103000000.0,457640427.0,Gladiator,155.0,7.7,Action
3.095625,9000000.0,39723096.0,Memento,113.0,7.9,Mystery
2.977558,123000000.0,345141403.0,How the Grinch Stole Christmas,104.0,6.1,Family
2.197205,90000000.0,429632142.0,Cast Away,143.0,7.3,Adventure
2.153361,10000000.0,83557872.0,Snatch,103.0,7.5,Thriller
1.956406,125000000.0,546388105.0,Mission: Impossible II,123.0,5.8,Adventure
1.889388,48000000.0,90383208.0,Bedazzled,93.0,5.3,Fantasy
1.815244,19000000.0,278019771.0,Scary Movie,88.0,5.9,Comedy
1.768463,100000000.0,169327687.0,The Emperor's New Groove,78.0,6.9,Adventure
1.767681,70000000.0,374111707.0,What Women Want,127.0,6.0,Comedy
1.60246,127500000.0,354248063.0,Dinosaur,82.0,6.1,Animation
1.562652,92000000.0,264105545.0,Charlie's Angels,98.0,5.5,Action
1.525559,45000000.0,224834564.0,Chicken Run,84.0,6.3,Animation
1.513108,110000000.0,215294342.0,The Patriot,165.0,6.7,Drama
1.303223,23000000.0,53302314.0,Final Destination,98.0,6.2,Horror
1.240519,45000000.0,113916474.0,Coyote Ugly,100.0,6.0,Comedy
1.235745,25000000.0,91036760.0,Romeo Must Die,115.0,5.8,Action
1.22950499999999,62000000.0,127666415.0,U-571,116.0,6.1,Action
1.211626,5000000.0,110000000.0,Billy Elliot,110.0,7.1,Drama
1.209516,90000000.0,237202299.0,Gone In Sixty Seconds,118.0,6.0,Action
1.208034,52000000.0,256271286.0,Erin Brockovich,131.0,6.9,Drama
1.207663,55000000.0,330444045.0,Meet the Parents,108.0,6.5,Comedy
1.161107,26000000.0,71000000.0,"O Brother, Where Art Thou?",106.0,7.2,Action
1.144594,23000000.0,53187659.0,Pitch Black,109.0,6.6,Thriller
1.104427,26000000.0,28780255.0,Boiler Room,118.0,6.5,Crime
1.085408,95000000.0,76432727.0,The Road to El Dorado,89.0,6.8,Adventure
1.073638,45000000.0,212000000.0,Miss Congeniality,111.0,6.1,Comedy
1.060212,31000000.0,68106245.0,Frequency,118.0,6.8,Crime
1.050687,4500000.0,7390108.0,Requiem for a Dream,102.0,7.7,Drama
1.042311,40000000.0,55707411.0,Pay It Forward,122.0,6.8,Drama
1.006654,95000000.0,190213455.0,Hollow Man,112.0,5.3,Action
1.001503,30000000.0,173959438.0,Big Momma's House,98.0,5.7,Crime
0.981767,7000000.0,34266564.0,American Psycho,102.0,7.1,Thriller
0.97741,12800000.0,40031879.0,Dancer in the Dark,140.0,7.4,Drama
0.976664,16000000.0,119754278.0,Road Trip,93.0,5.7,Comedy
0.972719,30000000.0,136706683.0,Remember the Titans,113.0,7.3,Drama
0.968941,10000000.0,12008642.0,The Gift,111.0,6.2,Horror
0.923632,80000000.0,39459427.0,The Legend of Bagger Vance,126.0,6.2,Fantasy
0.918262,48000000.0,207515725.0,Traffic,148.0,6.6,Drama
0.91232,13000000.0,73180723.0,"Dude, Whereâ€™s My Car?",83.0,5.1,Comedy
0.911808,60000000.0,124745083.0,The Family Man,125.0,6.4,Comedy
0.886238,82000000.0,96085477.0,The 6th Day,123.0,5.5,Action
0.848261,15000000.0,35007180.0,The Skulls,106.0,5.9,Crime
0.78353,51000000.0,149270999.0,"Me, Myself & Irene",116.0,5.9,Comedy
0.770457,55000000.0,56932305.0,Shanghai Noon,110.0,6.1,Adventure
0.768576,75000000.0,248118121.0,Unbreakable,106.0,6.7,Action
0.743732,65000000.0,128884132.0,Space Cowboys,130.0,6.2,Action
0.74231,41300000.0,106371651.0,The Whole Nine Yards,98.0,6.0,Comedy
0.736561999999999,60000000.0,47383689.0,Almost Famous,122.0,7.3,Drama
0.736173,28000000.0,90449929.0,Bring It On,98.0,5.7,Comedy
0.733654,25000000.0,152500343.0,Chocolat,121.0,6.6,Comedy
0.697768,30000000.0,47126295.0,High Fidelity,113.0,7.0,Comedy
0.697146,80000000.0,33463969.0,Red Planet,106.0,5.3,Thriller
0.689638,90000000.0,60874615.0,Mission to Mars,114.0,5.6,Science Fiction
0.687905,33000000.0,104155843.0,The Cell,107.0,5.7,Horror
0.664636,46000000.0,107196498.0,Shaft,99.0,5.3,Action
0.66065,63600000.0,19412993.0,Get Carter,102.0,5.3,Action
0.632783,83000000.0,59468275.0,The Flintstones in Viva Rock Vegas,90.0,4.4,Science Fiction
0.627609,80000000.0,34566746.0,Thirteen Days,145.0,6.6,Drama
0.626782,40000000.0,144056873.0,The Beach,119.0,6.2,Drama
0.58332,120000000.0,325756637.0,The Perfect Storm,130.0,5.9,Drama
0.54656,75000000.0,36754634.0,Titan A.E.,94.0,6.1,Animation
0.542611,40000000.0,161834276.0,Scream 3,116.0,5.6,Horror
0.530739,75000000.0,215663859.0,Vertical Limit,124.0,6.0,Action
0.525341,42000000.0,32168970.0,Reindeer Games,124.0,5.2,Thriller
0.495241,30000000.0,45554533.0,The Tigger Movie,77.0,6.5,Animation
0.49295,11000000.0,59827328.0,Next Friday,98.0,6.6,Comedy
0.481089,28000000.0,33000337.0,Dracula 2000,99.0,4.7,Horror
0.47571,16000000.0,109130.0,The Weight of Water,113.0,5.1,Crime
0.468129,14000000.0,38574362.0,Urban Legends: Final Cut,97.0,4.3,Horror
0.465293,32000000.0,48814909.0,Men of Honor,129.0,7.0,Drama
0.464139,100000000.0,155464351.0,What Lies Beneath,130.0,6.1,Drama
0.458778,60000000.0,71000000.0,Rules of Engagement,128.0,5.8,Action
0.449041,43000000.0,80049764.0,Finding Forrester,136.0,6.9,Drama
0.417675,16000000.0,20627372.0,Boys and Girls,94.0,5.3,Comedy
0.410235,85000000.0,183611771.0,102 Dalmatians,100.0,5.0,Comedy
1.616724,84000000.0,123307945.0,Nutty Professor II: The Klumps,106.0,4.8,Fantasy
0.623706,30000000.0,37036004.0,Keeping the Faith,127.0,5.7,Comedy
0.38535,90000000.0,14828081.0,Supernova,91.0,4.7,Science Fiction
0.372923,35000000.0,36779296.0,Bounce,106.0,5.2,Drama
0.339608,40000000.0,30199105.0,The Art of War,117.0,5.7,Action
0.350814,15000000.0,9902115.0,Whatever It Takes,94.0,5.0,Drama
0.349034,65000000.0,69700000.0,The Kid,104.0,5.9,Fantasy
0.332267,25000000.0,15843608.0,Highlander: Endgame,87.0,4.3,Action
0.324003,20000000.0,27728118.0,Love & Basketball,124.0,7.3,Action
0.310295,14000000.0,5108820.0,Gossip,90.0,5.3,Drama
0.309754,13500000.0,7060876.0,Quills,124.0,6.4,Drama
0.285304,25000000.0,24362772.0,The Next Best Thing,108.0,3.6,Comedy
0.284476,35000000.0,15185241.0,Dungeons & Dragons,107.0,3.9,Action
0.279624,24000000.0,13700000.0,The Ladies Man,84.0,5.4,Comedy
0.277798,2000000.0,1568749.0,Hamlet,112.0,5.0,Drama
0.471019,25000000.0,260562.0,Under Suspicion,110.0,6.0,Mystery
0.196668,24000000.0,12372410.0,Ready to Rumble,107.0,4.4,Action
0.253319,18000000.0,17200925.0,Center Stage,115.0,7.0,Drama
0.249219,24000000.0,36609995.0,Return to Me,115.0,5.5,Romance
0.223263,10000000.0,26330482.0,Saving Grace,93.0,6.2,Crime
0.222291,1000000.0,1744858.0,The Broken Hearts Club: A Romantic Comedy,94.0,5.8,Comedy
0.207785,16000000.0,15427192.0,Drowning Mona,96.0,4.5,Comedy
0.203554,10000000.0,1631839.0,Gun Shy,101.0,5.1,Action
0.182246,75000000.0,157299717.0,X-Men,104.0,6.6,Adventure
0.12392,22000000.0,13555988.0,The Little Vampire,95.0,6.4,Horror
0.119214,8000000.0,8279017.0,Shadow of the Vampire,92.0,5.9,Drama
0.104908,76000000.0,35134820.0,The Adventures of Rocky & Bullwinkle,88.0,4.0,Adventure
0.091492,7000000.0,3728888.0,The Big Kahuna,90.0,6.5,Comedy
0.031018,40000000.0,36037909.0,Hanging Up,94.0,5.2,Comedy
0.015997,15000000.0,5217498.0,The In Crowd,105.0,5.2,Thriller
4.215642,28000000.0,32768670.0,Blade Runner,117.0,7.7,Science Fiction
2.900556,10500000.0,792910554.0,E.T. the Extra-Terrestrial,115.0,7.2,Science Fiction
2.355353,10000000.0,13782838.0,The Thing,109.0,7.5,Horror
1.928258,15000000.0,125212904.0,First Blood,93.0,7.0,Action
1.336612,17000000.0,33000000.0,Tron,96.0,6.6,Science Fiction
1.241425,17000000.0,124000000.0,Rocky III,99.0,6.5,Drama
1.193916,10700000.0,122200000.0,Poltergeist,114.0,6.8,Horror
1.176922,20000000.0,68851475.0,Conan the Barbarian,129.0,6.5,Adventure
1.161942,1000000.0,78868508.0,48 Hrs.,96.0,6.1,Thriller
0.946056,12000000.0,96800000.0,Star Trek II: The Wrath of Khan,113.0,7.0,Science Fiction
0.925383,4500000.0,27092880.0,Fast Times at Ridgemont High,90.0,6.9,Comedy
0.884844,15000000.0,40577001.0,The Dark Crystal,93.0,7.3,Fantasy
0.786388,22000000.0,77737889.0,Gandhi,191.0,7.1,Drama
0.689094,21000000.0,177200000.0,Tootsie,116.0,6.7,Comedy
0.555585,7000000.0,14665733.0,The Secret of NIMH,82.0,7.3,Fantasy
0.483395,12000000.0,30036000.0,Sophie's Choice,151.0,7.1,Drama
0.475775,13200000.0,15171476.0,Grease 2,115.0,5.3,Comedy
0.441852,8000000.0,21028755.0,Creepshow,120.0,6.7,Horror
0.421748,50000000.0,57059003.0,Annie,127.0,6.2,Comedy
0.358107,6000000.0,10278575.0,The Year of Living Dangerously,115.0,6.7,War
0.336314,4000000.0,36690067.0,Friday the 13th Part III,95.0,5.7,Horror
0.310497,2500000.0,14400000.0,Halloween III: Season of the Witch,96.0,4.7,Horror
0.304359,16000000.0,53977250.0,The Verdict,129.0,7.0,Drama
0.647107,18000000.0,70687344.0,Firefox,136.0,5.1,Science Fiction
0.464188,2.0,16.0,Death Wish 2,88.0,5.6,Action
0.138161999999999,3500000.0,20659423.0,The Man from Snowy River,104.0,6.2,Drama
4.18054,60000000.0,264118201.0,The Truman Show,103.0,7.6,Comedy
2.993102,140000000.0,553799566.0,Armageddon,151.0,6.4,Action
2.770692,90000000.0,304320254.0,Mulan,88.0,7.3,Animation
2.729745,45000000.0,131183530.0,Blade,120.0,6.3,Horror
2.556082,15000000.0,27739163.0,The Big Lebowski,117.0,7.6,Comedy
2.170136,70000000.0,481840909.0,Saving Private Ryan,169.0,7.7,Drama
2.045755,33000000.0,244386864.0,Rush Hour,98.0,6.8,Action
2.005566,120000000.0,363398565.0,A Bug's Life,95.0,6.6,Family
1.855981,70000000.0,218613188.0,The Prince of Egypt,99.0,6.7,Adventure
1.80704,60000000.0,171757863.0,Antz,83.0,6.0,Adventure
1.46043,55000000.0,41610884.0,Ronin,122.0,6.6,Action
1.422685,27000000.0,27200316.0,Dark City,100.0,7.0,Mystery
1.408985,20000000.0,67200000.0,Wild Things,108.0,6.1,Crime
1.379837,23000000.0,369884651.0,There's Something About Mary,119.0,6.5,Romance
1.339249,66000000.0,189198313.0,The X Files,121.0,6.3,Mystery
1.333006,20000000.0,23875127.0,American History X,119.0,8.0,Drama
1.316855,85000000.0,71485043.0,What Dreams May Come,113.0,6.7,Drama
1.303667,90000000.0,250649836.0,Enemy of the State,132.0,6.5,Action
1.283006,75000000.0,140464664.0,Deep Impact,120.0,5.6,Action
1.282567,80000000.0,136159423.0,Lost in Space,130.0,4.9,Adventure
1.242498,50000000.0,44547681.0,The Negotiator,140.0,6.7,Action
1.22669,90000000.0,142940100.0,Meet Joe Black,178.0,6.8,Fantasy
1.206274,140000000.0,285444603.0,Lethal Weapon 4,127.0,6.1,Action
1.175952,65000000.0,40002112.0,I Still Know What You Did Last Summer,100.0,4.9,Horror
1.170499,130000000.0,379014294.0,Godzilla,139.0,5.1,Science Fiction
1.164656,75000000.0,46683377.0,Practical Magic,104.0,6.2,Drama
1.152417,75000000.0,13100000.0,Sphere,134.0,5.6,Science Fiction
1.095887,70000000.0,164000000.0,Six Days Seven Nights,98.0,5.6,Action
1.090942,18500000.0,10680275.0,Fear and Loathing in Las Vegas,118.0,7.1,Adventure
1.059234,25000000.0,289317794.0,Shakespeare in Love,122.0,6.7,History
1.057585,95000000.0,250288523.0,The Mask of Zorro,136.0,6.1,Adventure
1.053252,23000000.0,185991646.0,The Waterboy,90.0,5.8,Comedy
1.041331,60000000.0,128038368.0,A Perfect Murder,107.0,6.3,Crime
1.011829,60000.0,3221152.0,Pi,84.0,6.9,Mystery
1.001818,55000000.0,198685114.0,City of Angels,114.0,6.4,Drama
0.992143,52000000.0,98126565.0,The Thin Red Line,170.0,6.8,Drama
0.968861,40000000.0,54682547.0,Small Soldiers,110.0,6.1,Comedy
0.962802,71000000.0,294456605.0,Doctor Dolittle,85.0,5.3,Comedy
0.931643,70000000.0,118000000.0,Star Trek: Insurrection,103.0,6.2,Science Fiction
0.922354,65000000.0,250821495.0,You've Got Mail,119.0,6.2,Comedy
0.904602,60000000.0,102367405.0,U.S. Marshals,131.0,6.1,Thriller
0.893937,30000000.0,82150642.0,Elizabeth,124.0,6.8,Drama
0.884735,48000000.0,77745568.0,Out of Sight,123.0,6.3,Romance
0.878645,18000000.0,123306987.0,The Wedding Singer,95.0,6.4,Romance
0.823963999999999,26000000.0,65705772.0,EverAfter,121.0,6.8,Drama
0.792566,50000000.0,202292902.0,Patch Adams,115.0,6.9,Comedy
0.783938,14000000.0,72527595.0,Urban Legend,99.0,5.4,Horror
0.760447,12000000.0,22921898.0,Rounders,121.0,6.6,Drama
0.722411999999999,15000000.0,17507368.0,Disturbing Behavior,82.0,5.6,Horror
0.718275,90000000.0,69131860.0,Babe: Pig in the City,92.0,5.1,Adventure
0.699006999999999,1350000.0,3897569.0,"Lock, Stock and Two Smoking Barrels",105.0,7.3,Comedy
0.669113,17000000.0,30331165.0,A Night at the Roxbury,81.0,6.2,Comedy
0.653163,60000000.0,186883563.0,The Horse Whisperer,170.0,7.0,Drama
0.640933,25000000.0,50671850.0,Bride of Chucky,89.0,5.4,Comedy
0.616116,13000000.0,16757163.0,54,93.0,5.5,Music
0.607687,25000000.0,55494066.0,Great Expectations,111.0,6.5,Comedy
0.577192,70000000.0,116672912.0,The Siege,116.0,6.0,Drama
0.576681999999999,73000000.0,103891409.0,Snake Eyes,98.0,5.6,Crime
0.562005,6000000.0,58000000.0,Sliding Doors,99.0,6.4,Comedy
0.539133,60000000.0,48522832.0,The Avengers,89.0,4.6,Thriller
0.53388,20000000.0,18253415.0,Simon Birch,114.0,6.9,Comedy
0.521096,13000000.0,27007143.0,The Big Hit,91.0,6.1,Action
0.497373,28000000.0,14051384.0,Blues Brothers 2000,123.0,5.6,Music
0.496059,25000000.0,21567853.0,He Got Game,136.0,6.6,Drama
0.492559,70000000.0,19870567.0,Hard Rain,97.0,5.4,Thriller
0.488243,70000000.0,56702901.0,A Civil Action,115.0,6.0,Drama
0.477036,3000000.0,2807390.0,Happiness,139.0,6.9,Comedy
0.469693,30000000.0,19204929.0,The Replacement Killers,87.0,6.2,Drama
0.433845,15000000.0,40283321.0,The Faculty,104.0,6.1,Horror
0.423925,20000000.0,3970078.0,Playing by Heart,121.0,6.7,Comedy
0.396129,10000000.0,25605015.0,Can't Hardly Wait,100.0,6.2,Comedy
0.388858,17000000.0,55041738.0,Halloween: H20,86.0,5.7,Horror
0.38868,60000000.0,37141130.0,Psycho,105.0,4.9,Horror
0.383321,45000000.0,11203026.0,Deep Rising,106.0,5.8,Adventure
0.375143,18000000.0,9495408.0,The Red Violin,131.0,6.6,Drama
0.366598,30000000.0,9898412.0,Very Bad Things,100.0,6.2,Comedy
0.577579,75000000.0,14567883.0,Soldier,99.0,5.8,Action
0.349511,5000000.0,5879254.0,The Opposite of Sex,105.0,5.4,Comedy
0.305742,30000000.0,29202884.0,Bulworth,108.0,6.2,Comedy
0.263935,1500000.0,2375097.0,Buffalo '66,110.0,6.9,Romance
